kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A68001009,공업탑하트랜드,울산광역시 남구 신정동 726-3 공업탑하트랜드,분양,개별난방,15773.35,1,239.0,광흥건설(주),한국하트랜드(주),0522657738,없음,주상복합,울산광역시 남구 삼산로 26,위탁관리,복도식,20140725,0522658834,239,15773.28,239.0,0.0,0.0,0.0,7128.86,3114010400,18,18,4,1,44730
A68001101,대공원올림푸스골든103동,울산광역시 남구 신정동 1680 대공원올림푸스골든103동,분양,개별난방,17019.752,1,152.0,올림푸스건설(주),올림푸스건설(주),0522722985,oga3da@naver.com,아파트,울산광역시 남구 대공원로 156,자치관리,복도식,19890203,0522659595,152,16963.2,0.0,152.0,0.0,0.0,12905.35,3114010400,15,15,1,2,44666
A68001102,롯데캐슬킹덤,울산광역시 남구 신정동 1860 롯데캐슬킹덤,분양,개별난방,72590.93,3,196.0,유한주택(주),롯데건설(주),0522657427, ,아파트,울산광역시 남구 문수로 471,위탁관리,계단식,20080620,0522695885,196,48075.48,0.0,0.0,0.0,196.0,39628.0382,3114010400,30,30,2,0,44658
A68001207,대공원월드메르디앙,울산광역시 남구 신정동 1868 대공원월드메르디앙,분양,개별난방,70138.79,5,359.0,월드건설,리더스개발,0522750133,cafe.daum.net/ulsanparkmeridian,아파트,울산광역시 남구 대공원로 207,위탁관리,계단식,20080627,0522569944,359,54964.69,0.0,107.0,155.0,97.0,43961.914,3114010400,27,27,1,3,44667
A68070101,태화강엑슬루타워,울산광역시 남구 신정동 1880 태화강엑슬루타워,분양,개별난방,118191.0,3,355.0,풍림산업(주),KB부동산신탁,0522715110,211.53.35.156,주상복합,울산광역시 남구 봉월로 167,위탁관리,계단식,20110831,0522715111,355,63183.582,0.0,0.0,314.0,41.0,49989.53,3114010400,42,42,7,8,44623
A68071801,두산위브더제니스,울산광역시 남구 신정동 1877 두산위브더제니스,분양,개별난방,82541.0,2,278.0,두산건설,베어코리아주식회사,0522697745, ,주상복합,울산광역시 남구 신정로203번길 61,위탁관리,혼합식,20100226,07082300178,278,48289.89,0.0,0.0,130.0,148.0,37858.5432,3114010400,47,47,6,8,44679
A68071802,강변센트럴하이츠,울산광역시 남구 신정동 319 강변센트럴하이츠,분양,개별난방,146139.83,10,672.0,중앙건설,홍익건설,0522560215,https://aptree.co.kr/home/user/4593/,아파트,울산광역시 남구 중앙로290번길 53,위탁관리,계단식,20110131,0522560216,672,111154.58,0.0,68.0,0.0,604.0,93380.142,3114010400,25,25,1,20,44680
A68074201,신정극동스타클래스,울산광역시 남구 신정동 1875 신정극동스타클래스,분양,개별난방,59923.6,2,188.0,극동건설,(주)청명L&D,0522760055, ,주상복합,울산광역시 남구 번영로 223,자치관리,계단식,20090730,0522740303,188,33776.12,0.0,0.0,96.0,92.0,27279.42,3114010400,30,30,6,6,44687
A68079501,미소지움 아파트,울산광역시 남구 신정동 1852 미소지움 아파트,분양,개별난방,193652.6,16,1244.0,신성건설(주),신정대암주택조합,0522562185,https://aptree.co.kr/home/user/4371/,아파트,울산광역시 남구 대암로 25,위탁관리,계단식,20070807,0522765522,1244,150043.44,192.0,716.0,240.0,96.0,113632.37,3114010400,25,25,3,42,44732
A68082503,크로바아파트,울산광역시 남구 신정동 1401-15 크로바아파트,분양,개별난방,29845.0,3,233.0,(주)일광실업,대아건설,0522602536, ,아파트,울산광역시 남구 남산로314번길 18,위탁관리,계단식,19890413,0522612536,239,27928.3,0.0,173.0,30.0,30.0,21853.535,3114010400,15,15,1,8,44624
A68083004,한라무지개,울산광역시 남구 신정동 899-1 한라무지개,분양,개별난방,23284.0,1,229.0,한라건설(주),한라건설(주),0522614793, ,아파트,울산광역시 남구 두왕로272번길 17-14,위탁관리,복도식,19931229,0529004793,229,22631.96,94.0,135.0,0.0,0.0,17033.685,3114010400,15,15,1,3,44742
A68083102,우남팜파스,울산광역시 남구 신정동 872-4 우남팜파스,분양,개별난방,19185.73,2,172.0,우남종합건설(주),우남종합건설(주),0522723788, ,아파트,울산광역시 남구 중앙로75번길 7,위탁관리,계단식,20041224,0522723788,172,13486.52,0.0,172.0,0.0,0.0,13487.4308,3114010400,18,18,0,5,44743
A68083106,한라백조,울산광역시 남구 신정동 872-55 한라백조,분양,개별난방,30306.0,2,285.0,(주)한라건설,(주)한라건설,0522742135, ,아파트,울산광역시 남구 중앙로63번길 16,위탁관리,혼합식,19930514,0529242135,285,27649.578,104.0,181.0,0.0,0.0,21451.26,3114010400,19,19,0,6,44743
A68083107,신정현대홈타운4단지,울산광역시 남구 신정동 851-20 신정현대홈타운4단지,분양,개별난방,76865.0,4,673.0,현대건설(주),"신정.야음재건축조합,현대건설(주)",0522695497, ,아파트,울산광역시 남구 대암로 51,위탁관리,혼합식,20011115,0522693482,676,61785.254,273.0,400.0,0.0,0.0,48168.15,3114010400,25,25,0,12,44732
A68083108,신정현대홈타운3단지,울산광역시 남구 신정동 851-21 신정현대홈타운3단지,분양,개별난방,115123.0,4,929.0,현대건설,현대건설,0522601706, ,아파트,울산광역시 남구 수암로129번길 25,위탁관리,계단식,20011115,0522601707,929,95849.945,295.0,493.0,141.0,0.0,75258.28,3114010400,25,25,2,19,44737
A68083203,대공원올림푸스골든101동,울산광역시 남구 신정동 1656-1 대공원올림푸스골든101동,분양,개별난방,24243.26,1,165.0,올림푸스건설(주),올림푸스건설(주),0522741409, ,아파트,울산광역시 남구 대공원로 198,위탁관리,복도식,19880202,0522741409,165,18544.35,0.0,165.0,0.0,0.0,13970.1,3114010400,15,15,1,2,44666
A68083204,대공원올림푸스골든104동,울산광역시 남구 신정동 1680 대공원올림푸스골든104동,분양,개별난방,19946.0,1,165.0,올림푸스건설(주),올림푸스건설(주),0522696402, ,아파트,울산광역시 남구 대공원로 156,위탁관리,복도식,19890823,0522696402,165,18545.455,0.0,165.0,0.0,0.0,14008.875,3114010400,15,15,1,2,44666
A68083308,대공원 I'PARK,울산광역시 남구 신정동 1634 대공원 I'PARK,분양,개별난방,44502.0,5,492.0,현대산업개발(주),현대산업개발(주),0522764321,daum.net/shinjeonghyundai,아파트,울산광역시 남구 문수로410번길 10,위탁관리,계단식,19941228,0522581420,492,44428.0,265.0,227.0,0.0,0.0,34616.82,3114010400,14,14,1,23,44664
A68083309,문수로아이파크1단지,울산광역시 남구 신정동 1639-1 문수로아이파크1단지,분양,개별난방,105094.164,9,576.0,현대산업개발(주),현대산업개발(주),0522694900,cafe.daum.net/anstnfh,아파트,울산광역시 남구 문수로409번길 20,위탁관리,계단식,20030902,0522769696,580,83379.35,0.0,248.0,240.0,88.0,65148.9168,3114010400,23,23,3,15,44654
A68083310,문수로아이파크2단지,울산광역시 남구 신정동 1639-51 문수로아이파크2단지,분양,개별난방,108276.66,9,600.0,현대산업개발(주),현대산업개발(주),0522680006, ,아파트,울산광역시 남구 문수로409번길 23,위탁관리,계단식,20030902,0522758686,600,83003.76,0.0,210.0,350.0,40.0,63844.2546,3114010400,23,23,0,17,44652
A10021095,현대하이야트,울산광역시 남구 달동 1403-1 현대하이야트,분양,개별난방,12369.788,1,120.0,현대건설(주),(주)귀영주택,0522732235, ,아파트,울산광역시 남구 신정로33번길 36,자치관리,계단식,19941019,0522612236,124,12346.0,44.0,68.0,4.0,4.0,9389.052,3114010500,1,19,1,0,
A10026971,번영로코아루더클래식,울산광역시 남구 달동 578-1 번영로코아루더클래식,분양,개별난방,34265.703,2,298.0,보미건설,한국토지신탁,0522607749, ,주상복합,울산광역시 남구 번영로 165,위탁관리,계단식,20170519,0522607759,298,34265.703,0.0,294.0,4.0,0.0,25117.0796,3114010500,32,32,0,10,44695
A10027591,울산센트럴자이아파트,울산광역시 남구 달동 1364-1 울산센트럴자이아파트,분양,개별난방,53002.61,2,288.0,GS건설,GS건설,0522715002, ,주상복합,울산광역시 남구 삼산로 231,위탁관리,계단식,20151124,0522715004,289,35978.94,0.0,184.0,104.0,0.0,25685.16,3114010500,29,29,5,0,44707
A68072401,달동주공3단지,울산광역시 남구 달동 119-1 달동주공3단지,임대,중앙난방,56932.94,7,1378.0,"진흥건설,창조종합건설,경향건설",LH,0522754125,www.365020.co.kr,아파트,울산광역시 남구 번영로107번길 5,위탁관리,복도식,19931223,0522751634,1378,53882.67,1378.0,0.0,0.0,0.0,36337.86,3114010500,15,15,0,16,44727
A68072402,삼정그린코아,울산광역시 남구 달동 632-1 삼정그린코아,분양,개별난방,10563.97,1,177.0,삼정기업(주),태원디엔씨(주),0522560051, ,도시형 생활주택(주상복합),울산광역시 남구 신정로 75,위탁관리,복도식,20130531,05245451172,177,9499.876,177.0,0.0,0.0,0.0,5512.76,3114010500,15,15,1,0,44692
A68080002,달동월드메르디앙,울산광역시 남구 달동 1411 달동월드메르디앙,분양,개별난방,36661.0,4,228.0,(주)월드건설산업,동륭H&K주식회사,0522671295,www.hebibi.com,아파트,울산광역시 남구 삼산로125번길 33,위탁관리,계단식,20080509,0529036295,228,28312.889,0.0,182.0,46.0,0.0,21048.5152,3114010500,24,24,1,0,44692
A68080010,달동현대2차,울산광역시 남구 달동 118-1 달동현대2차,분양,개별난방,72344.31,6,499.0,현대산업개발(주),현대산업개발(주),0522661410, ,아파트,울산광역시 남구 삼산로156번길 5-74,위탁관리,계단식,19940929,0529661410,499,64476.008,0.0,89.0,410.0,0.0,53989.025,3114010500,15,15,0,17,44726
A68080012,달동주공2단지,울산광역시 남구 달동 119-1 달동주공2단지,분양,중앙난방,38116.8,5,720.0,진로건설(주),LH공사,0522666697, ,아파트,울산광역시 남구 번영로107번길 5,위탁관리,복도식,19931223,0522666686,720,38116.8,720.0,0.0,0.0,0.0,29332.8,3114010500,15,15,1,8,44727
A68080014,달동주공1단지,울산광역시 남구 달동 118-3 달동주공1단지,분양,중앙난방,67637.0,10,948.0,대능건설,대한주택공사,0522699396, ,아파트,울산광역시 남구 번영로107번길 22,위탁관리,복도식,19931116,0522699357,948,65270.34,948.0,0.0,0.0,0.0,47604.27,3114010500,15,15,0,12,44726
A68080301,달동우방맨션,울산광역시 남구 달동 1395-13 달동우방맨션,분양,개별난방,18660.13,1,183.0,(주)우방,(주)태성주택,0522754270, ,아파트,울산광역시 남구 도산로 59,위탁관리,혼합식,19980718,0522754272,183,11797.68,89.0,94.0,0.0,0.0,11797.68,3114010500,25,25,1,1,44723
A68080303,달동힐스테이트,울산광역시 남구 달동 1330-3 달동힐스테이트,분양,개별난방,49917.3,7,240.0,현대건설,기라캠,0522756799,-,아파트,울산광역시 남구 왕생로86번길 43,위탁관리,계단식,20060529,0522742799,240,36455.76,0.0,18.0,222.0,0.0,30226.6668,3114010500,15,15,1,9,44704
A68080308,달동SK VIEW 아파트,울산광역시 남구 달동 809-1 달동SK VIEW 아파트,분양,개별난방,51815.0,6,454.0,SK건설(주),SK(주),0522676292, ,아파트,울산광역시 남구 중앙로128번길 54,위탁관리,계단식,19990406,0529496292,454,40730.9,202.0,252.0,0.0,0.0,31564.02,3114010500,24,24,1,12,44723
A68080309,어울림아파트,울산광역시 남구 달동 775-6 어울림아파트,분양,개별난방,51598.76,3,478.0,세운주택(주),금호산업(주),0522685363,eullimdal@daum.net,아파트,울산광역시 남구 도산로77번길 4,위탁관리,계단식,19990119,0529735363,478,44434.45,208.0,270.0,0.0,0.0,34105.05,3114010500,25,25,2,10,44729
A68080311,달동삼성,울산광역시 남구 달동 758 달동삼성,분양,개별난방,69992.0,6,692.0,(주)거성주택,삼성물산(주),0522658082, ,아파트,울산광역시 남구 신정로17번길 6,위탁관리,계단식,19970206,0522658083,692,49312.86,302.0,390.0,0.0,0.0,49312.86,3114010500,25,25,0,0,44724
A68080505,달동현대3차,울산광역시 남구 달동 1371-1 달동현대3차,분양,개별난방,44352.0,4,411.0,현대건설,현대건설,0522715314, ,아파트,울산광역시 남구 번영로89번길 23,위탁관리,혼합식,19951124,0522715314,411,38340.9,211.0,200.0,0.0,0.0,29634.79,3114010500,13,13,1,11,44728
A68080507,달동현대1차,울산광역시 남구 달동 1352-5 달동현대1차,분양,개별난방,47031.0,4,450.0,현대건설,현대중공업,0529696363, ,아파트,울산광역시 남구 삼산중로 83,위탁관리,계단식,19900827,0529696363,450,37446.3,0.0,450.0,0.0,0.0,37446.3,3114010500,15,15,0,15,44706
A68080513,삼산선경,울산광역시 남구 달동 1330-1 삼산선경,분양,개별난방,90215.0,6,828.0,선경건설,선경,0522652117, ,아파트,울산광역시 남구 돋질로 262,위탁관리,계단식,19911224,0529672117,828,85904.04,0.0,768.0,60.0,0.0,69942.9,3114010500,24,24,0,21,44704
A10026945,태화강더뷰아파트,울산광역시 남구 삼산동 1403-3 태화강더뷰아파트,분양,개별난방,15172.003,1,195.0,청산종합건설(주),코마리아이앤지(주),0522687750, ,아파트,울산광역시 남구 번영로 266,위탁관리,복도식,20170621,0522677751,195,8019.292,195.0,0.0,0.0,0.0,4969.653,3114010600,20,20,3,0,44696
A10027013,삼산 리버뷰웰가,울산광역시 남구 삼산동 183-1 삼산 리버뷰웰가,분양,개별난방,25145.0,2,207.0,(주)흥한주택종합건설,"대한토지신탁,태화 디벨로프",0522276191, ,주상복합,울산광역시 남구 정동로 142,위탁관리,계단식,20170406,0522276192,221,15821.253,207.0,0.0,0.0,0.0,11559.3412,3114010600,20,20,2,7,44710
A68074301,대성스카이렉스,울산광역시 남구 삼산동 1564-1 대성스카이렉스,분양,개별난방,93602.516,2,268.0,대성산업,대성산업,0522565455,www.hebibi.com/,주상복합,울산광역시 남구 삼산로 303,위탁관리,혼합식,20100701,0522565488,268,50141.72,0.0,0.0,66.0,202.0,39600.7,3114010600,40,40,7,6,44713
A68074302,한화꿈에그린1단지,울산광역시 남구 삼산동 324-15 한화꿈에그린1단지,분양,개별난방,70693.04,5,380.0,한화건설,서미트캠프,0522272933, ,아파트,울산광역시 남구 산업로613번길 26,위탁관리,기타,20100630,0522272934,380,39943.383,0.0,200.0,180.0,0.0,39943.382,3114010600,23,23,2,11,44716
A68074303,한화꿈에그린2단지,울산광역시 남구 삼산동 324-17 한화꿈에그린2단지,분양,개별난방,61794.89,4,336.0,한화건설(주),서미트캠프,0522272664,dreamapt-samsan2.co.kr,아파트,울산광역시 남구 산업로613번길 29,위탁관리,기타,20100630,0522272665,336,44144.0,0.0,172.0,164.0,0.0,35524.0224,3114010600,24,24,2,0,44716
A68074304,팔레드상떼,울산광역시 남구 삼산동 1498-4 팔레드상떼,분양,개별난방,70967.586,2,188.0,CJ건설,(주)위드웍스,0522568920,cafe.daum.net/pldapt,주상복합,울산광역시 남구 번영로 234,위탁관리,계단식,20130222,0522271468,188,28756.258,0.0,0.0,48.0,140.0,28756.258,3114010600,32,32,8,0,44696
A68081310,아데라움아파트,울산광역시 남구 삼산동 182-1 아데라움아파트,분양,개별난방,165102.42,8,994.0,평창토건(주),한국토지신탁,0522589405, ,아파트,울산광역시 남구 강남로 348,위탁관리,계단식,20050207,0252589407,994,130614.08,0.0,517.0,317.0,160.0,102542.2173,3114010600,20,20,2,25,44710
A68081311,세양청구마을,울산광역시 남구 삼산동 172-1 세양청구마을,분양,개별난방,189205.92,12,1562.0,청구,세양건설산업(주),0522754593,www.joyapt.com/2109,아파트,울산광역시 남구 돋질로401번길 12,위탁관리,계단식,19971210,0522754594,1562,122289.5,644.0,804.0,114.0,0.0,122302.76,3114010600,23,23,1,35,44711
A68081404,삼산우성,울산광역시 남구 삼산동 1461-1 삼산우성,분양,개별난방,57753.87,5,494.0,우성,우성,0522697978, ,아파트,울산광역시 남구 돋질로261번길 32,위탁관리,계단식,19910520,0522601474,494,57473.95,0.0,362.0,0.0,132.0,48214.1,3114010600,15,15,1,18,44699
A68081407,삼신현대아파트,울산광역시 남구 삼산동 1461-3 삼신현대아파트,분양,개별난방,72551.0,7,690.0,현대산업개발,현대산업개발,0522661093, ,아파트,울산광역시 남구 월평로 272,위탁관리,계단식,19910524,0529761384,692,71541.6,0.0,630.0,60.0,0.0,58995.75,3114010600,15,15,1,23,44699
A68081409,삼산현대,울산광역시 남구 삼산동 1459-1 삼산현대,분양,중앙난방,136905.69,9,962.0,현대건설(주),대성종합건설,0522697660,hebibi.com-1439,아파트,울산광역시 남구 월평로 253,위탁관리,계단식,19901203,0522697661,966,133215.94,0.0,494.0,260.0,208.0,107469.18,3114010600,13,13,1,37,44697
A68081501,현대문화2차,울산광역시 남구 삼산동 1607-1 현대문화2차,분양,개별난방,32737.086,1,350.0,현대건설,현대자동차,0522589630, ,아파트,울산광역시 남구 정동로6번길 18,위탁관리,복도식,19981023,0522589630,350,29750.0,350.0,0.0,0.0,0.0,20916,3114010600,25,25,0,4,44717
